city,timestamp,temperature_c,humidity_pct,wind_speed_kmh,precipitation_mm,weather_condition
Bordeaux,03/05/2024 11:00,11.0,48.1,27.2,6.6,pluvieux
Marseille,2024-01-13T09:00:00,"4,3",85.7,47.9,0.0,nuageux
Lyon,2024-04-28 23:00:00,11.8,65.6,28.1,0.0,nuageux
Rouen,01/05/2024 05:00,13.3,61.7,45.3,7.0,pluvieux
Grenoble,03/26/2024 11:00:00,18.2,49.1,25.7,0.0,orageux
Strasbourg,2024-05-25T05:00:00,19.4,80.8,2.3,2.6,pluvieux
Lyon,03/17/2024 12:00:00,13.9,61.0,22.9,3.9,pluvieux
Rouen,2024-01-02T22:00:00,12.1,51.6,1.3,2.0,pluvieux
Toulouse,2024-04-27T13:00:00,23.5,70.9,0.9,0.0,ensoleille
Marseille,05/14/2024 10:00:00,23.5,82.1,44.7,0.8,pluvieux
Lyon,2024-02-09 08:00:00,3.4,49.8,28.4,0.0,pluvieux
Lille,30/04/2024 19:00,15.7,71.9,2.3,0.0,brumeux
Grenoble,13/02/2024 08:00,0.1,73.0,18.4,0.0,neigeux
Lyon,2024-01-05T04:00:00,12.4,45.2,42.6,5.6,pluvieux
Lille,2024-01-29T08:00:00,-1.9,76.7,37.0,0.0,nuageux
Lille,06/22/2024 15:00:00,16.7,,34.8,0.0,ensoleille
Paris,2024-01-12 01:00:00,3.0,87.2,24.9,6.6,orageux
Nantes,2024-06-27 13:00:00,30.3,77.9,12.0,0.0,ensoleille
Paris,2024-04-02 21:00:00,21.5,81.6,36.7,8.8,orageux
Toulouse,04/13/2024 05:00:00,14.3,73.0,0.0,0.0,orageux
Bordeaux,2024-01-26 16:00:00,3.4,75.9,6.2,5.6,pluvieux
Lille,2024-03-23 22:00:00,17.4,62.5,48.7,7.9,pluvieux
Nantes,19/05/2024 04:00,14.0,75.4,46.2,0.0,ensoleille
Toulouse,2024-03-31T13:00:00,21.5,94.6,22.8,0.0,nuageux
Toulouse,2024-03-02 07:00:00,19.6,93.3,35.4,0.0,nuageux
Paris,2024-05-20 16:00:00,"21,9",81.2,19.8,0.1,pluvieux
Rouen,2024-06-16 04:00:00,18.5,77.8,47.6,0.0,orageux
Toulouse,2024-05-16 11:00:00,21.6,63.3,22.7,0.0,nuageux
Bordeaux,05/12/2024 19:00:00,10.7,44.5,18.3,4.4,pluvieux
Strasbourg,2024-05-25 07:00:00,null,65.9,32.7,0.0,brumeux
Rouen,2024-04-10T00:00:00,9.3,65.8,0.4,0.0,orageux
Marseille,2024-04-14 04:00:00,11.6,93.7,20.7,0.3,pluvieux
Strasbourg,2024-05-23 06:00:00,17.6,47.4,4.0,0.0,nuageux
Strasbourg,2024-01-30 10:00:00,9.8,50.6,18.4,0.0,ensoleille
Bordeaux,02/08/2024 19:00:00,3.4,74.4,29.0,0.0,nuageux
Lyon,25/02/2024 05:00,10.2,51.0,49.8,0.0,nuageux
Marseille,2024-05-15 00:00:00,11.4,40.2,7.7,0.0,neigeux
Strasbourg,03/16/2024 15:00:00,10.0,65.2,13.2,0.0,orageux
Nantes,01/02/2024 12:00:00,12.3,91.2,27.5,0.0,brumeux
Rouen,02/01/2024 15:00:00,7.8,42.3,19.1,0.0,neigeux
Lyon,05/17/2024 11:00:00,9.9,79.6,39.0,7.7,pluvieux
Rouen,2024-04-14T02:00:00,18.0,93.3,38.4,0.0,brumeux
Marseille,05/28/2024 06:00:00,13.7,43.0,31.5,2.9,pluvieux
Lyon,2024-03-02 00:00:00,22.5,71.5,12.8,1.5,pluvieux
Nantes,2024-01-23T02:00:00,6.5,88.8,1.1,7.6,pluvieux
Rouen,23/01/2024 21:00,9.7,61.8,40.5,0.0,ensoleille
Lyon,2024-01-22 02:00:00,9.2,58.0,9.0,8.9,orageux
Bordeaux,2024-04-18T19:00:00,17.7,93.4,21.4,0.0,brumeux
Bordeaux,2024-04-15T13:00:00,"18,3",73.4,16.5,0.0,brumeux
Lyon,04/04/2024 20:00:00,7.3,63.3,47.1,0.0,orageux
Paris,05/10/2024 21:00:00,16.2,59.4,41.9,5.9,pluvieux
Nantes,04/26/2024 20:00:00,14.6,84.7,7.9,0.0,brumeux
Grenoble,2024-04-12T01:00:00,9.7,47.3,31.5,0.0,nuageux
Lyon,2024-06-12T00:00:00,25.9,63.9,30.3,0.0,
Nantes,2024-06-18 23:00:00,17.9,43.6,7.2,0.0,orageux
Nantes,2024-05-01T13:00:00,20.6,90.4,18.2,2.3,pluvieux
Paris,02/27/2024 04:00:00,10.2,58.0,48.0,4.3,pluvieux
Rouen,09/06/2024 15:00,33.0,77.1,4.6,0.0,ensoleille
Bordeaux,10/01/2024 21:00,6.1,60.7,47.3,0.0,brumeux
Strasbourg,05/06/2024 10:00,20.6,47.2,36.1,0.0,ensoleille
Rouen,2024-02-23 13:00:00,5.1,94.9,49.0,6.5,pluvieux
Strasbourg,2024-04-24 22:00:00,17.8,76.5,19.9,0.0,neigeux
Rouen,03/11/2024 01:00:00,7.9,83.8,17.0,0.0,brumeux
Grenoble,2024-03-20 23:00:00,10.2,87.2,15.5,0.0,nuageux
Grenoble,04/10/2024 04:00:00,18.4,81.8,20.2,7.8,pluvieux
Grenoble,2024-06-19 14:00:00,30.4,88.7,12.5,0.0,brumeux
Nantes,06/15/2024 05:00:00,32.9,68.6,25.1,1.8,pluvieux
Bordeaux,23/01/2024 15:00,"8,2",87.7,25.9,0.0,brumeux
Lille,2024-03-31T04:00:00,15.4,41.1,3.8,0.0,neigeux
Nantes,2024-06-29T16:00:00,22.2,91.1,29.0,0.0,nuageux
Paris,2024-04-28T12:00:00,11.0,87.2,38.4,0.0,brumeux
Rouen,2024-04-22 04:00:00,19.5,84.5,38.7,0.0,nuageux
Lyon,2024-03-17T05:00:00,22.2,84.0,14.0,6.8,pluvieux
Nantes,01/09/2024 01:00:00,0.8,59.6,32.0,0.0,ensoleille
Marseille,2024-06-25 23:00:00,"22,1",63.5,11.6,0.0,nuageux
Grenoble,2024-01-27T18:00:00,-0.4,67.7,17.9,2.9,pluvieux
Paris,2024-06-20T17:00:00,19.6,68.0,4.9,1.2,pluvieux
Paris,03/25/2024 06:00:00,16.4,64.3,29.5,0.0,
Lyon,03/12/2024 06:00:00,13.5,90.9,33.3,0.6,pluvieux
Bordeaux,06/10/2024 22:00:00,21.5,82.4,33.8,9.7,pluvieux
Nantes,2024-01-27 03:00:00,"10,8",66.2,31.0,0.0,neigeux
Lyon,20/03/2024 00:00,19.9,45.7,46.4,0.0,brumeux
Grenoble,2024-05-20 18:00:00,16.3,85.7,15.2,0.0,nuageux
Toulouse,07/01/2024 03:00,"13,2",92.7,17.6,0.0,nuageux
Nantes,2024-03-21 22:00:00,11.8,70.4,1.1,0.6,pluvieux
Toulouse,2024-03-09T09:00:00,19.2,65.0,6.3,4.3,pluvieux
Lyon,2024-06-21T21:00:00,17.9,50.8,37.6,8.2,orageux
Rouen,27/05/2024 06:00,18.1,82.2,45.6,5.7,orageux
Lyon,04/03/2024 22:00:00,20.1,46.9,30.4,1.2,pluvieux
Bordeaux,2024-06-17T12:00:00,25.6,81.6,22.1,0.0,nuageux
Paris,13/03/2024 08:00,13.0,77.5,12.9,0.5,pluvieux
Paris,2024-03-23T12:00:00,12.3,41.8,47.0,7.4,orageux
Paris,06/11/2024 18:00:00,17.3,47.5,9.7,0.0,neigeux
Lille,2024-03-26T17:00:00,9.5,83.5,38.2,0.0,nuageux
Marseille,2024-06-28 22:00:00,22.7,58.1,48.9,0.0,nuageux
Marseille,2024-04-13T13:00:00,100.0,68.1,4.6,2.4,pluvieux
Lyon,23/04/2024 05:00,21.1,43.5,13.8,0.0,ensoleille
Lyon,2024-01-17 20:00:00,12.4,61.3,10.1,2.3,pluvieux
Lille,2024-03-05 19:00:00,10.8,48.1,15.3,0.0,nuageux
Strasbourg,2024-02-21 12:00:00,10.9,84.8,17.4,1.0,pluvieux
Nantes,2024-01-25T08:00:00,0.2,86.9,30.1,0.0,brumeux
Lille,2024-04-04T05:00:00,17.2,76.7,7.0,0.0,neigeux
Strasbourg,03/06/2024 02:00,24.3,56.2,18.4,5.1,pluvieux
Nantes,05/31/2024 20:00:00,8.7,56.7,21.8,0.0,brumeux
Paris,2024-02-16 13:00:00,9.1,53.5,32.9,9.3,orageux
Strasbourg,2024-02-16 20:00:00,7.9,90.2,16.9,1.3,pluvieux
Toulouse,2024-03-30T05:00:00,11.9,53.0,33.9,0.0,brumeux
Grenoble,2024-04-04 04:00:00,14.0,85.6,18.5,0.8,pluvieux
Bordeaux,2024-04-25 00:00:00,18.2,52.9,36.8,9.6,orageux
Nantes,2024-02-29T12:00:00,-0.4,79.0,25.3,2.4,pluvieux
Strasbourg,2024-06-18T06:00:00,-80.0,73.7,15.3,8.3,
Toulouse,2024-03-05 06:00:00,24.1,66.5,31.6,0.0,ensoleille
Lille,2024-06-22T02:00:00,18.7,69.7,17.1,0.0,nuageux
Paris,03/31/2024 10:00:00,20.4,83.2,45.5,0.0,nuageux
Paris,27/03/2024 10:00,21.4,90.4,33.4,6.2,pluvieux
Bordeaux,2024-06-30T08:00:00,27.8,68.0,9.9,0.0,nuageux
Nantes,02/24/2024 13:00:00,1.8,84.6,22.2,0.0,nuageux
Lyon,03/30/2024 12:00:00,21.4,41.3,29.9,0.0,ensoleille
Rouen,2024-06-23 21:00:00,20.5,83.3,48.3,0.0,
Toulouse,2024-02-29 05:00:00,5.6,61.2,37.0,4.7,pluvieux
Paris,09/02/2024 03:00,100.0,83.3,24.4,9.4,orageux
Grenoble,07/04/2024 16:00,11.8,63.9,2.1,1.5,pluvieux
Nantes,2024-02-05T14:00:00,0.6,72.6,24.3,0.0,pluvieux
Lyon,2024-01-11 11:00:00,5.0,68.1,38.8,0.0,brumeux
Paris,12/05/2024 21:00,8.3,56.8,0.8,0.0,orageux
Rouen,13/03/2024 05:00,15.2,92.2,0.1,0.0,nuageux
Bordeaux,24/03/2024 22:00,20.6,45.7,47.2,0.0,nuageux
Rouen,01/16/2024 01:00:00,9.4,90.7,26.0,0.0,nuageux
Rouen,2024-01-30 09:00:00,"2,6",85.2,25.7,0.0,brumeux
Toulouse,2024-01-03T07:00:00,3.8,57.8,7.3,0.0,ensoleille
Marseille,01/10/2024 05:00:00,11.9,64.8,34.0,2.0,pluvieux
Nantes,01/01/2024 03:00:00,5.5,55.8,0.7,8.7,
Bordeaux,05/19/2024 00:00:00,20.6,46.4,42.8,0.0,nuageux
Grenoble,04/07/2024 12:00:00,21.5,63.2,8.6,0.0,nuageux
Rouen,2024-06-17 15:00:00,19.9,49.4,29.6,0.0,nuageux
Strasbourg,2024-05-18T21:00:00,"13,5",85.1,7.9,0.0,nuageux
Toulouse,2024-02-20T06:00:00,10.3,89.0,36.0,0.0,brumeux
Rouen,2024-05-04 02:00:00,7.4,51.5,4.0,0.0,orageux
Rouen,02/06/2024 11:00,31.5,78.1,33.1,2.2,pluvieux
Marseille,2024-01-26 23:00:00,13.3,67.4,28.7,9.6,pluvieux
Lyon,2024-01-02 02:00:00,10.7,78.7,9.6,0.0,orageux
Bordeaux,18/06/2024 16:00,33.4,54.8,12.6,0.0,ensoleille
Grenoble,2024-06-07T04:00:00,"31,9",57.4,19.1,0.0,nuageux
Bordeaux,2024-01-16T04:00:00,1.8,64.8,34.8,0.0,orageux
Paris,2024-02-23T23:00:00,1.8,52.6,27.4,2.8,pluvieux
Toulouse,04/20/2024 06:00:00,21.8,79.3,11.0,0.0,ensoleille
Nantes,01/25/2024 10:00:00,-0.8,47.0,1.5,3.5,pluvieux
Toulouse,2024-05-19 03:00:00,25.5,84.8,29.0,0.0,nuageux
Marseille,01/06/2024 04:00:00,6.9,45.8,6.4,0.0,nuageux
Marseille,06/03/2024 09:00,15.6,,3.5,0.0,nuageux
Grenoble,03/04/2024 10:00:00,"17,8",60.6,15.4,0.0,orageux
Bordeaux,28/05/2024 15:00,13.5,57.5,42.7,0.0,neigeux
Marseille,03/25/2024 21:00:00,"14,1",56.0,41.7,0.0,pluvieux
Lyon,2024-03-19T21:00:00,12.9,82.6,14.7,0.0,brumeux
Lyon,07/04/2024 01:00,18.1,50.4,2.4,0.0,brumeux
Toulouse,02/02/2024 23:00,"2,3",41.6,28.1,6.8,pluvieux
Toulouse,2024-01-09T15:00:00,11.3,90.0,1.0,0.0,brumeux
Nantes,2024-02-18 12:00:00,7.6,70.1,11.4,0.0,neigeux
Strasbourg,2024-06-27T05:00:00,27.9,57.1,42.4,9.8,pluvieux
Rouen,2024-01-08 23:00:00,3.1,58.9,25.5,0.0,ensoleille
Lyon,07/04/2024 18:00,20.2,93.8,49.6,0.0,brumeux
Nantes,2024-06-10T07:00:00,28.5,87.3,2.6,0.0,nuageux
Paris,27/04/2024 00:00,7.9,70.7,29.0,0.0,neigeux
Lille,13/06/2024 00:00,15.2,61.7,6.1,0.0,orageux
Rouen,05/05/2024 19:00,75.0,41.6,20.9,0.0,nuageux
Lyon,19/04/2024 13:00,16.2,45.0,13.0,8.1,orageux
Strasbourg,14/06/2024 00:00,29.8,43.3,21.5,0.0,nuageux
Marseille,06/01/2024 02:00,10.3,76.4,20.1,0.0,ensoleille
Strasbourg,06/07/2024 17:00:00,24.9,43.2,34.5,0.0,nuageux
Toulouse,2024-02-26 15:00:00,9.1,69.3,26.2,0.0,nuageux
Lyon,02/03/2024 06:00:00,8.8,78.5,28.0,0.0,nuageux
Lyon,11/02/2024 15:00,"3,1",49.2,2.8,0.0,nuageux
Strasbourg,2024-02-17T03:00:00,-4.9,75.4,13.9,0.0,neigeux
Lille,01/27/2024 18:00:00,0.8,66.4,43.0,5.8,orageux
Nantes,2024-02-26T14:00:00,11.4,76.8,34.2,4.2,pluvieux
Marseille,05/09/2024 14:00:00,26.0,62.8,47.0,2.8,pluvieux
Lille,2024-01-21T18:00:00,-3.5,59.0,37.5,0.0,brumeux
Marseille,06/16/2024 14:00:00,33.9,70.0,27.6,0.0,nuageux
Marseille,2024-05-06T11:00:00,22.4,,35.4,0.0,nuageux
Lyon,12/05/2024 14:00,12.1,41.2,19.3,0.0,brumeux
Paris,06/05/2024 12:00:00,20.2,89.6,23.9,0.0,nuageux
Lille,18/06/2024 09:00,16.4,43.9,33.3,0.0,orageux
Nantes,03/11/2024 07:00:00,"18,2",94.7,33.0,1.5,pluvieux
Lille,2024-05-08 06:00:00,9.1,43.1,7.2,0.0,orageux
Lyon,2024-04-03T18:00:00,13.3,45.5,34.0,5.9,orageux
Strasbourg,2024-01-04 22:00:00,9.2,42.1,33.2,0.0,neigeux
Toulouse,05/26/2024 01:00:00,25.5,88.1,19.4,0.0,brumeux
Lyon,2024-06-07 11:00:00,19.8,64.6,24.4,0.0,orageux
Grenoble,2024-01-10 18:00:00,-1.3,58.5,20.7,0.0,pluvieux
Bordeaux,21/06/2024 19:00,"28,9",53.6,6.0,9.3,orageux
Lyon,07/02/2024 05:00,0.4,66.9,15.0,3.4,pluvieux
Strasbourg,2024-02-09 03:00:00,4.8,41.2,28.7,0.0,neigeux
Grenoble,2024-01-15T17:00:00,10.8,82.8,7.6,0.0,nuageux
Lyon,2024-05-26T18:00:00,19.5,45.6,24.1,0.0,brumeux
Nantes,2024-05-19 09:00:00,20.7,80.2,26.7,4.0,pluvieux
Toulouse,2024-01-16 19:00:00,7.7,85.3,3.7,9.1,orageux
Marseille,06/14/2024 15:00:00,20.5,69.4,16.9,0.0,nuageux
Toulouse,01/12/2024 15:00:00,5.1,47.8,5.8,0.0,brumeux
Toulouse,2024-06-05T04:00:00,35.4,76.2,7.6,0.0,nuageux
Marseille,22/02/2024 04:00,7.3,86.5,22.3,0.0,brumeux
Nantes,03/19/2024 05:00:00,7.0,74.5,3.1,0.0,neigeux
Strasbourg,09/03/2024 13:00,17.2,74.3,9.9,0.0,ensoleille
Lille,02/29/2024 01:00:00,-3.4,44.2,40.5,0.0,brumeux
Strasbourg,2024-05-10T09:00:00,17.5,80.5,23.2,0.0,nuageux
Paris,04/19/2024 10:00:00,17.8,53.8,34.5,3.2,pluvieux
Nantes,2024-01-25 17:00:00,8.4,94.1,38.4,0.0,brumeux
Marseille,2024-05-04 00:00:00,12.6,64.0,14.7,0.0,ensoleille
Lyon,15/05/2024 00:00,9.4,74.3,28.5,0.0,neigeux
Lille,2024-01-04T17:00:00,-0.5,74.1,20.3,0.0,ensoleille
Bordeaux,05/20/2024 01:00:00,"16,1",50.8,34.7,1.1,pluvieux
Lyon,2024-02-27T21:00:00,-1.0,50.9,24.7,0.0,orageux
Nantes,06/30/2024 16:00:00,25.5,41.5,19.3,0.0,nuageux
Marseille,2024-01-22T22:00:00,12.9,75.4,42.0,0.5,pluvieux
Marseille,18/02/2024 03:00,11.8,64.2,6.0,4.7,pluvieux
Strasbourg,2024-01-29 14:00:00,7.6,85.4,35.9,0.0,brumeux
Marseille,10/03/2024 16:00,13.9,,9.1,0.0,orageux
Grenoble,2024-01-04 04:00:00,12.5,93.2,9.3,8.6,pluvieux
Marseille,2024-05-12T22:00:00,10.3,67.3,9.8,2.8,pluvieux
Grenoble,05/25/2024 23:00:00,21.6,68.6,22.9,0.0,nuageux
Lyon,09/01/2024 07:00,7.8,44.6,5.1,0.0,nuageux
Lyon,20/01/2024 13:00,-1.9,88.8,20.8,5.2,orageux
Lille,16/04/2024 16:00,6.0,89.5,40.9,0.0,brumeux
Nantes,2024-03-29T06:00:00,13.1,58.3,33.1,0.0,brumeux
Toulouse,2024-03-21T10:00:00,14.6,90.4,14.8,0.0,brumeux
Marseille,01/28/2024 20:00:00,4.0,51.8,19.5,3.3,pluvieux
Lille,01/12/2024 19:00:00,0.4,85.7,45.2,0.0,nuageux
Toulouse,28/02/2024 00:00,5.3,64.1,19.5,0.0,ensoleille
Nantes,04/02/2024 12:00:00,13.9,64.3,34.0,0.0,pluvieux
Bordeaux,06/08/2024 00:00:00,30.5,77.7,49.9,0.0,
Strasbourg,05/24/2024 16:00:00,20.2,143.2,24.5,0.0,brumeux
Lyon,15/01/2024 03:00,0.5,90.6,10.2,0.0,brumeux
Nantes,05/02/2024 02:00:00,17.2,61.5,0.9,0.0,pluvieux
Paris,2024-05-28T01:00:00,9.0,75.1,40.1,7.9,
Rouen,2024-06-11T12:00:00,19.5,51.8,44.7,0.0,nuageux
Grenoble,2024-05-15T04:00:00,18.9,72.9,32.7,0.0,ensoleille
Rouen,06/06/2024 16:00,18.3,44.5,48.1,0.0,neigeux
Paris,04/25/2024 21:00:00,14.6,83.5,18.1,0.0,nuageux
Paris,01/15/2024 12:00:00,3.4,89.3,4.3,0.0,nuageux
Bordeaux,2024-05-04 12:00:00,22.9,54.2,5.2,0.0,ensoleille
Strasbourg,01/30/2024 06:00:00,9.1,80.8,34.5,0.0,nuageux
Lille,2024-03-30T07:00:00,14.3,131.4,32.2,8.0,orageux
Lyon,19/04/2024 07:00,15.4,85.8,45.6,1.9,pluvieux
Lyon,2024-03-29T07:00:00,15.6,89.2,12.9,3.7,pluvieux
Toulouse,17/04/2024 20:00,20.6,55.1,12.4,0.0,nuageux
Toulouse,29/03/2024 01:00,13.3,89.2,24.4,6.0,pluvieux
Toulouse,2024-06-25T05:00:00,22.8,65.5,38.4,4.9,pluvieux
Strasbourg,2024-01-24 04:00:00,"4,0",60.2,6.3,0.0,nuageux
Paris,2024-06-09 03:00:00,20.1,49.8,37.3,7.0,pluvieux
Strasbourg,24/06/2024 21:00,22.5,48.5,6.0,0.0,nuageux
Marseille,08/05/2024 03:00,25.7,92.2,17.4,0.0,brumeux
Marseille,2024-01-27 14:00:00,15.0,67.2,47.8,3.5,
Lille,2024-03-12 06:00:00,11.4,45.5,44.0,3.9,pluvieux
Strasbourg,21/02/2024 18:00,10.2,58.3,32.7,0.0,nuageux
Nantes,05/15/2024 01:00:00,15.3,94.9,15.9,8.8,pluvieux
Lyon,06/29/2024 16:00:00,31.1,40.8,49.9,0.0,nuageux
Grenoble,2024-02-28T18:00:00,3.2,41.0,4.0,0.0,pluvieux
Strasbourg,14/03/2024 13:00,18.3,76.6,22.2,0.0,pluvieux
Strasbourg,2024-05-20T04:00:00,10.0,41.9,36.2,4.7,pluvieux
Marseille,2024-04-09T09:00:00,25.5,65.3,33.5,0.0,ensoleille
Strasbourg,2024-01-14T06:00:00,10.8,66.7,20.2,0.0,neigeux
Paris,2024-06-11 02:00:00,28.3,62.1,44.4,0.0,nuageux
Lyon,2024-06-08T18:00:00,23.4,68.5,19.7,0.0,nuageux
Marseille,2024-05-01T19:00:00,25.5,53.2,19.2,0.0,ensoleille
Grenoble,05/10/2024 11:00:00,-80.0,76.4,47.4,0.0,pluvieux
Toulouse,2024-02-18T05:00:00,12.3,74.3,23.5,0.0,brumeux
Rouen,2024-04-23 04:00:00,14.5,90.9,9.6,0.0,
Nantes,2024-03-15 21:00:00,15.8,44.9,10.8,0.0,brumeux
Bordeaux,2024-04-25T21:00:00,15.4,71.7,41.2,0.0,pluvieux
Nantes,16/02/2024 08:00,6.8,81.3,14.2,0.0,nuageux
Lyon,2024-01-27T06:00:00,-2.1,53.4,18.5,0.0,ensoleille
Nantes,2024-03-12T08:00:00,13.9,94.3,19.0,0.0,brumeux
Rouen,03/05/2024 07:00:00,15.0,87.5,7.0,0.0,brumeux
Paris,04/27/2024 03:00:00,8.3,83.3,9.6,0.0,nuageux
Paris,02/03/2024 16:00:00,10.6,43.4,12.0,9.3,orageux
Bordeaux,05/01/2024 12:00:00,14.3,53.8,9.3,0.0,neigeux
Grenoble,2024-01-25T06:00:00,1.6,93.5,33.2,0.0,nuageux
Paris,2024-01-21T23:00:00,10.4,93.7,26.8,0.0,nuageux
Lille,2024-05-06T21:00:00,12.6,52.2,13.8,0.0,brumeux
Grenoble,02/04/2024 08:00,16.3,74.2,38.4,2.0,pluvieux
Rouen,2024-02-26 10:00:00,4.7,45.3,15.5,0.0,ensoleille
Nantes,04/26/2024 22:00:00,22.9,52.2,25.1,0.0,ensoleille
Lyon,2024-04-04 15:00:00,17.5,71.0,42.6,0.0,orageux
Rouen,2024-04-15T17:00:00,16.3,93.2,9.1,0.0,brumeux
Marseille,2024-06-12T00:00:00,26.9,49.1,15.5,0.0,nuageux
Lyon,13/03/2024 09:00,11.3,,14.9,1.6,pluvieux
Strasbourg,2024-03-02 20:00:00,17.1,44.9,44.6,0.0,nuageux
Toulouse,2024-04-16T19:00:00,17.0,86.8,16.0,2.9,pluvieux
Paris,2024-04-07T05:00:00,9.1,75.7,31.5,4.9,pluvieux
Nantes,2024-04-15 23:00:00,12.7,45.3,47.0,0.0,ensoleille
Rouen,2024-01-16 18:00:00,8.9,71.0,47.0,0.0,ensoleille
Rouen,2024-01-09T10:00:00,3.0,68.8,42.6,2.9,pluvieux
Rouen,2024-06-26T05:00:00,29.4,83.1,46.0,0.0,nuageux
Lille,04/02/2024 06:00:00,"5,5",75.9,19.9,9.7,orageux
Rouen,17/03/2024 23:00,20.4,,13.7,0.0,nuageux
Rouen,04/09/2024 21:00:00,11.8,64.7,5.7,3.8,pluvieux
Grenoble,15/03/2024 23:00,13.4,65.2,21.3,0.0,ensoleille
Lyon,04/01/2024 09:00:00,10.9,53.7,15.6,0.0,pluvieux
Rouen,05/20/2024 12:00:00,10.0,68.1,2.3,0.0,orageux
Strasbourg,03/29/2024 09:00:00,9.5,,39.3,0.0,brumeux
Strasbourg,2024-02-06T00:00:00,6.1,58.5,4.4,0.0,brumeux
Grenoble,13/03/2024 14:00,9.6,90.0,30.7,0.7,pluvieux
Lille,31/05/2024 09:00,12.4,81.5,32.2,0.0,brumeux
Lille,19/03/2024 18:00,10.6,106.8,5.4,0.0,pluvieux
Nantes,2024-02-08 17:00:00,11.2,64.9,14.2,3.5,pluvieux
Bordeaux,2024-05-04T17:00:00,21.9,77.8,39.5,8.2,pluvieux
Toulouse,2024-05-30 18:00:00,"15,2",50.6,30.0,0.0,orageux
Bordeaux,2024-02-05 20:00:00,8.8,70.3,40.1,0.0,brumeux
Bordeaux,2024-03-24 16:00:00,20.8,76.0,30.4,0.0,ensoleille
Marseille,2024-02-25 17:00:00,12.4,76.6,17.3,0.0,orageux
Toulouse,02/01/2024 19:00:00,3.6,61.8,2.3,9.4,pluvieux
Toulouse,2024-04-28 05:00:00,21.9,48.1,19.7,4.9,pluvieux
Strasbourg,2024-03-27T04:00:00,5.3,71.4,31.2,0.0,brumeux
Bordeaux,25/03/2024 08:00,"24,6",64.6,1.0,0.0,nuageux
Marseille,01/27/2024 17:00:00,"14,1",89.4,3.4,0.0,brumeux
Toulouse,30/06/2024 03:00,20.2,87.0,48.4,0.0,brumeux
Toulouse,2024-04-22 20:00:00,23.3,40.3,28.1,0.0,ensoleille
Bordeaux,2024-04-20 11:00:00,21.3,41.7,14.7,0.0,ensoleille
Strasbourg,06/16/2024 21:00:00,20.2,87.2,42.2,0.0,brumeux
Grenoble,05/23/2024 02:00:00,"20,3",45.1,33.6,0.0,nuageux
Lyon,27/05/2024 19:00,9.1,62.8,48.5,0.0,orageux
Paris,2024-02-22 18:00:00,4.0,88.9,38.8,6.6,orageux
Toulouse,2024-04-16 04:00:00,18.9,138.6,24.2,6.2,pluvieux
Grenoble,2024-01-21T03:00:00,6.8,47.6,47.3,0.0,pluvieux
Toulouse,2024-02-12T13:00:00,4.3,47.9,19.1,6.6,orageux
Bordeaux,2024-01-26T19:00:00,5.6,47.1,28.2,9.8,orageux
Lille,22/05/2024 02:00,17.9,55.2,30.6,0.0,ensoleille
Bordeaux,2024-03-20T03:00:00,"16,2",,6.8,0.0,brumeux
Nantes,16/01/2024 18:00,0.6,85.0,25.6,0.0,brumeux
Strasbourg,30/05/2024 03:00,"9,5",75.8,20.9,0.8,pluvieux
Nantes,01/30/2024 16:00:00,-1.6,63.1,40.3,0.0,pluvieux
Lyon,2024-02-17 14:00:00,0.4,72.5,23.2,0.0,neigeux
Grenoble,04/17/2024 13:00:00,14.5,66.7,22.7,6.8,orageux
Marseille,2024-03-14T03:00:00,12.6,48.3,9.9,0.0,ensoleille
Strasbourg,01/10/2024 21:00:00,-0.0,84.8,13.2,0.0,brumeux
Nantes,19/05/2024 11:00,22.2,57.9,32.7,0.0,ensoleille
Bordeaux,28/01/2024 01:00,4.6,42.8,15.3,0.0,brumeux
Toulouse,22/05/2024 05:00,20.4,60.9,39.6,0.0,ensoleille
Bordeaux,02/01/2024 10:00:00,14.2,42.0,13.1,0.0,brumeux
Toulouse,2024-05-31T14:00:00,15.0,47.9,11.9,0.1,pluvieux
Strasbourg,04/10/2024 02:00:00,10.3,59.7,34.5,5.6,pluvieux
Toulouse,2024-04-09 10:00:00,23.4,60.4,15.5,0.0,ensoleille
Bordeaux,31/03/2024 04:00,11.2,58.8,26.5,0.0,
Rouen,04/30/2024 05:00:00,17.6,91.8,25.7,0.0,nuageux
Paris,2024-02-09 01:00:00,-0.3,55.4,11.8,0.0,nuageux
Lille,2024-01-11 08:00:00,10.3,74.3,38.8,0.0,nuageux
Rouen,12/03/2024 06:00,12.4,53.1,46.2,0.0,pluvieux
Strasbourg,31/01/2024 01:00,-1.2,60.0,24.6,0.0,ensoleille
Lille,2024-04-06 12:00:00,20.8,50.4,33.4,0.0,nuageux
Lille,2024-02-29 03:00:00,5.2,51.4,2.7,0.0,orageux
Nantes,03/09/2024 07:00:00,16.1,82.8,36.2,0.0,nuageux
Bordeaux,2024-05-11T19:00:00,11.3,70.9,26.6,1.4,pluvieux
Nantes,01/11/2024 00:00:00,6.3,77.2,26.0,8.2,pluvieux
Strasbourg,04/07/2024 07:00:00,19.9,64.3,35.8,0.0,brumeux
Grenoble,03/24/2024 18:00:00,22.2,73.6,11.0,0.0,nuageux
Lyon,2024-06-10 15:00:00,31.1,63.5,7.0,0.0,ensoleille
Lyon,2024-02-25 06:00:00,5.5,55.7,19.4,0.0,pluvieux
